step,time,Ua,Ub,Uc,Ia,Ib,Ic
1795,0.44875,0,6.08761,-9.91445,4.99524,0,0
1796,0.449,0,6.69131,-9.78148,4.99695,0,0
1797,0.44925,0,7.25374,-9.5882,4.96786,0,0
1798,0.4495,0,7.77146,-9.3358,4.90814,0,0
1799,0.44975,0,8.24126,-9.02585,4.81815,0,0
1800,0.45,0,8.66025,-8.66025,4.69846,0,0
1801,0.45025,0,9.02585,-8.24126,4.54981,0,0
1802,0.4505,0,9.3358,-7.77146,4.3731,0,0
1803,0.45075,0,9.5882,-7.25374,4.16943,0,0
1804,0.451,0,9.78148,-6.69131,3.94005,0,0
1805,0.45125,0,9.91445,-6.08761,3.68639,0,0
1806,0.4515,0,9.9863,-5.44639,3.40999,0,0
1807,0.45175,0,9.99657,-4.77159,3.11257,0,0
1808,0.452,0,9.94522,-4.06737,2.79596,0,0
1809,0.45225,0,9.83255,-3.33807,2.46212,0,0
1810,0.4525,0,9.65926,-2.58819,2.11309,0,0
1811,0.45275,0,9.42641,-1.82236,1.75104,0,0
1812,0.453,0,9.13545,-1.04528,1.37819,0,0
1813,0.45325,0,8.78817,-0.261769,0.99684,0,0
1814,0.4535,0,8.38671,0.52336,0.609347,0,0
1815,0.45375,0,7.93353,1.30526,0.218097,0,0
1816,0.454,0,7.43145,2.07912,-0.174497,0,0
1817,0.45425,0,6.88355,2.84015,-0.566016,0,0
1818,0.4545,0,6.2932,3.58368,-0.954045,0,0
1819,0.45475,0,5.66406,4.30511,-1.33619,0,0
1820,0.455,0,5,5,-1.7101,0,0
1821,0.45525,0,4.30511,5.66406,-2.07347,0,0
1822,0.4555,0,3.58368,6.2932,-2.42405,0,0
1823,0.45575,0,2.84015,6.88355,-2.75968,0,0
1824,0.456,0,2.07912,7.43145,-3.07831,0,0
1825,0.45625,0,1.30526,7.93353,-3.37795,0,0
1826,0.4565,0,0.52336,8.38671,-3.65677,0,0
1827,0.45675,0,-0.261769,8.78817,-3.91304,0,0
1828,0.457,0,-1.04528,9.13545,-4.14519,0,0
1829,0.45725,0,-1.82236,9.42641,-4.35178,0,0
1830,0.4575,0,-2.58819,9.65926,-4.53154,0,0
1831,0.45775,0,-3.33807,9.83255,-4.68336,0,0
1832,0.458,0,-4.06737,9.94522,-4.80631,0,0
1833,0.45825,0,-4.77159,9.99657,-4.89962,0,0
1834,0.4585,0,-5.44639,9.9863,-4.96273,0,0
1835,0.45875,0,-6.08761,9.91445,-4.99524,0,0
1836,0.459,0,-6.69131,9.78148,-4.99695,0,0
1837,0.45925,0,-7.25374,9.5882,-4.96786,0,0
1838,0.4595,0,-7.77146,9.3358,-4.90814,0,0
1839,0.45975,0,-8.24126,9.02585,-4.81815,0,0
1840,0.46,0,-8.66025,8.66025,-4.69846,0,0
1841,0.46025,0,-9.02585,8.24126,-4.54981,0,0
1842,0.4605,0,-9.3358,7.77146,-4.3731,0,0
1843,0.46075,0,-9.5882,7.25374,-4.16943,0,0
1844,0.461,0,-9.78148,6.69131,-3.94005,0,0
1845,0.46125,0,-9.91445,6.08761,-3.68639,0,0
1846,0.4615,0,-9.9863,5.44639,-3.40999,0,0
1847,0.46175,0,-9.99657,4.77159,-3.11257,0,0
1848,0.462,0,-9.94522,4.06737,-2.79596,0,0
1849,0.46225,0,-9.83255,3.33807,-2.46212,0,0
1850,0.4625,0,-9.65926,2.58819,-2.11309,0,0
1851,0.46275,0,-9.42641,1.82236,-1.75104,0,0
1852,0.463,0,-9.13545,1.04528,-1.37819,0,0
1853,0.46325,0,-8.78817,0.261769,-0.99684,0,0
1854,0.4635,0,-8.38671,-0.52336,-0.609347,0,0
1855,0.46375,0,-7.93353,-1.30526,-0.218097,0,0
1856,0.464,0,-7.43145,-2.07912,0.174497,0,0
1857,0.46425,0,-6.88355,-2.84015,0.566016,0,0
1858,0.4645,0,-6.2932,-3.58368,0.954045,0,0
1859,0.46475,0,-5.66406,-4.30511,1.33619,0,0
1860,0.465,0,-5,-5,1.7101,0,0
1861,0.46525,0,-4.30511,-5.66406,2.07347,0,0
1862,0.4655,0,-3.58368,-6.2932,2.42405,0,0
1863,0.46575,0,-2.84015,-6.88355,2.75968,0,0
1864,0.466,0,-2.07912,-7.43145,3.07831,0,0
1865,0.46625,0,-1.30526,-7.93353,3.37795,0,0
1866,0.4665,0,-0.52336,-8.38671,3.65677,0,0
1867,0.46675,0,0.261769,-8.78817,3.91304,0,0
1868,0.467,0,1.04528,-9.13545,4.14519,0,0
1869,0.46725,0,1.82236,-9.42641,4.35178,0,0
1870,0.4675,0,2.58819,-9.65926,4.53154,0,0
1871,0.46775,0,3.33807,-9.83255,4.68336,0,0
1872,0.468,0,4.06737,-9.94522,4.80631,0,0
1873,0.46825,0,4.77159,-9.99657,4.89962,0,0
1874,0.4685,0,5.44639,-9.9863,4.96273,0,0
1875,0.46875,0,6.08761,-9.91445,4.99524,0,0
1876,0.469,0,6.69131,-9.78148,4.99695,0,0
1877,0.46925,0,7.25374,-9.5882,4.96786,0,0
1878,0.4695,0,7.77146,-9.3358,4.90814,0,0
1879,0.46975,0,8.24126,-9.02585,4.81815,0,0
1880,0.47,0,8.66025,-8.66025,4.69846,0,0
1881,0.47025,0,9.02585,-8.24126,4.54981,0,0
1882,0.4705,0,9.3358,-7.77146,4.3731,0,0
1883,0.47075,0,9.5882,-7.25374,4.16943,0,0
1884,0.471,0,9.78148,-6.69131,3.94005,0,0
1885,0.47125,0,9.91445,-6.08761,3.68639,0,0
1886,0.4715,0,9.9863,-5.44639,3.40999,0,0
1887,0.47175,0,9.99657,-4.77159,3.11257,0,0
1888,0.472,0,9.94522,-4.06737,2.79596,0,0
1889,0.47225,0,9.83255,-3.33807,2.46212,0,0
1890,0.4725,0,9.65926,-2.58819,2.11309,0,0
1891,0.47275,0,9.42641,-1.82236,1.75104,0,0
1892,0.473,0,9.13545,-1.04528,1.37819,0,0
1893,0.47325,0,8.78817,-0.261769,0.99684,0,0
1894,0.4735,0,8.38671,0.52336,0.609347,0,0
1895,0.47375,0,7.93353,1.30526,0.218097,0,0
1896,0.474,0,7.43145,2.07912,-0.174497,0,0
1897,0.47425,0,6.88355,2.84015,-0.566016,0,0
1898,0.4745,0,6.2932,3.58368,-0.954045,0,0
1899,0.47475,0,5.66406,4.30511,-1.33619,0,0
1900,0.475,0,5,5,-1.7101,0,0
1901,0.47525,0,4.30511,5.66406,-2.07347,0,0
1902,0.4755,0,3.58368,6.2932,-2.42405,0,0
1903,0.47575,0,2.84015,6.88355,-2.75968,0,0
1904,0.476,0,2.07912,7.43145,-3.07831,0,0
1905,0.47625,0,1.30526,7.93353,-3.37795,0,0
1906,0.4765,0,0.52336,8.38671,-3.65677,0,0
1907,0.47675,0,-0.261769,8.78817,-3.91304,0,0
1908,0.477,0,-1.04528,9.13545,-4.14519,0,0
1909,0.47725,0,-1.82236,9.42641,-4.35178,0,0
1910,0.4775,0,-2.58819,9.65926,-4.53154,0,0
1911,0.47775,0,-3.33807,9.83255,-4.68336,0,0
1912,0.478,0,-4.06737,9.94522,-4.80631,0,0
1913,0.47825,0,-4.77159,9.99657,-4.89962,0,0
1914,0.4785,0,-5.44639,9.9863,-4.96273,0,0
1915,0.47875,0,-6.08761,9.91445,-4.99524,0,0
1916,0.479,0,-6.69131,9.78148,-4.99695,0,0
1917,0.47925,0,-7.25374,9.5882,-4.96786,0,0
1918,0.4795,0,-7.77146,9.3358,-4.90814,0,0
1919,0.47975,0,-8.24126,9.02585,-4.81815,0,0
1920,0.48,0,-8.66025,8.66025,-4.69846,0,0
1921,0.48025,0,-9.02585,8.24126,-4.54981,0,0
1922,0.4805,0,-9.3358,7.77146,-4.3731,0,0
1923,0.48075,0,-9.5882,7.25374,-4.16943,0,0
1924,0.481,0,-9.78148,6.69131,-3.94005,0,0
1925,0.48125,0,-9.91445,6.08761,-3.68639,0,0
1926,0.4815,0,-9.9863,5.44639,-3.40999,0,0
1927,0.48175,0,-9.99657,4.77159,-3.11257,0,0
1928,0.482,0,-9.94522,4.06737,-2.79596,0,0
1929,0.48225,0,-9.83255,3.33807,-2.46212,0,0
1930,0.4825,0,-9.65926,2.58819,-2.11309,0,0
1931,0.48275,0,-9.42641,1.82236,-1.75104,0,0
1932,0.483,0,-9.13545,1.04528,-1.37819,0,0
1933,0.48325,0,-8.78817,0.261769,-0.99684,0,0
1934,0.4835,0,-8.38671,-0.52336,-0.609347,0,0
1935,0.48375,0,-7.93353,-1.30526,-0.218097,0,0
1936,0.484,0,-7.43145,-2.07912,0.174497,0,0
1937,0.48425,0,-6.88355,-2.84015,0.566016,0,0
1938,0.4845,0,-6.2932,-3.58368,0.954045,0,0
1939,0.48475,0,-5.66406,-4.30511,1.33619,0,0
1940,0.485,0,-5,-5,1.7101,0,0
1941,0.48525,0,-4.30511,-5.66406,2.07347,0,0
1942,0.4855,0,-3.58368,-6.2932,2.42405,0,0
1943,0.48575,0,-2.84015,-6.88355,2.75968,0,0
1944,0.486,0,-2.07912,-7.43145,3.07831,0,0
1945,0.48625,0,-1.30526,-7.93353,3.37795,0,0
1946,0.4865,0,-0.52336,-8.38671,3.65677,0,0
1947,0.48675,0,0.261769,-8.78817,3.91304,0,0
1948,0.487,0,1.04528,-9.13545,4.14519,0,0
1949,0.48725,0,1.82236,-9.42641,4.35178,0,0
1950,0.4875,0,2.58819,-9.65926,4.53154,0,0
1951,0.48775,0,3.33807,-9.83255,4.68336,0,0
1952,0.488,0,4.06737,-9.94522,4.80631,0,0
1953,0.48825,0,4.77159,-9.99657,4.89962,0,0
1954,0.4885,0,5.44639,-9.9863,4.96273,0,0
1955,0.48875,0,6.08761,-9.91445,4.99524,0,0
1956,0.489,0,6.69131,-9.78148,4.99695,0,0
1957,0.48925,0,7.25374,-9.5882,4.96786,0,0
1958,0.4895,0,7.77146,-9.3358,4.90814,0,0
1959,0.48975,0,8.24126,-9.02585,4.81815,0,0
1960,0.49,0,8.66025,-8.66025,4.69846,0,0
1961,0.49025,0,9.02585,-8.24126,4.54981,0,0
1962,0.4905,0,9.3358,-7.77146,4.3731,0,0
1963,0.49075,0,9.5882,-7.25374,4.16943,0,0
1964,0.491,0,9.78148,-6.69131,3.94005,0,0
1965,0.49125,0,9.91445,-6.08761,3.68639,0,0
1966,0.4915,0,9.9863,-5.44639,3.40999,0,0
1967,0.49175,0,9.99657,-4.77159,3.11257,0,0
1968,0.492,0,9.94522,-4.06737,2.79596,0,0
1969,0.49225,0,9.83255,-3.33807,2.46212,0,0
1970,0.4925,0,9.65926,-2.58819,2.11309,0,0
1971,0.49275,0,9.42641,-1.82236,1.75104,0,0
1972,0.493,0,9.13545,-1.04528,1.37819,0,0
1973,0.49325,0,8.78817,-0.261769,0.99684,0,0
1974,0.4935,0,8.38671,0.52336,0.609347,0,0
1975,0.49375,0,7.93353,1.30526,0.218097,0,0
1976,0.494,0,7.43145,2.07912,-0.174497,0,0
1977,0.49425,0,6.88355,2.84015,-0.566016,0,0
1978,0.4945,0,6.2932,3.58368,-0.954045,0,0
1979,0.49475,0,5.66406,4.30511,-1.33619,0,0
1980,0.495,0,5,5,-1.7101,0,0
1981,0.49525,0,4.30511,5.66406,-2.07347,0,0
1982,0.4955,0,3.58368,6.2932,-2.42405,0,0
1983,0.49575,0,2.84015,6.88355,-2.75968,0,0
1984,0.496,0,2.07912,7.43145,-3.07831,0,0
1985,0.49625,0,1.30526,7.93353,-3.37795,0,0
1986,0.4965,0,0.52336,8.38671,-3.65677,0,0
1987,0.49675,0,-0.261769,8.78817,-3.91304,0,0
1988,0.497,0,-1.04528,9.13545,-4.14519,0,0
1989,0.49725,0,-1.82236,9.42641,-4.35178,0,0
1990,0.4975,0,-2.58819,9.65926,-4.53154,0,0
1991,0.49775,0,-3.33807,9.83255,-4.68336,0,0
1992,0.498,0,-4.06737,9.94522,-4.80631,0,0
1993,0.49825,0,-4.77159,9.99657,-4.89962,0,0
1994,0.4985,0,-5.44639,9.9863,-4.96273,0,0
1995,0.49875,0,-6.08761,9.91445,-4.99524,0,0
1996,0.499,0,-6.69131,9.78148,-4.99695,0,0
1997,0.49925,0,-7.25374,9.5882,-4.96786,0,0
1998,0.4995,0,-7.77146,9.3358,-4.90814,0,0
1999,0.49975,0,-8.24126,9.02585,-4.81815,0,0
2000,0.5,0,-8.66025,8.66025,-4.69846,0,0
2001,0.50025,0,-9.02585,8.24126,-4.54981,0,0
2002,0.5005,0,-9.3358,7.77146,-4.3731,0,0
2003,0.50075,0,-9.5882,7.25374,-4.16943,0,0
2004,0.501,0,-9.78148,6.69131,-3.94005,0,0
2005,0.50125,0,-9.91445,6.08761,-3.68639,0,0
2006,0.5015,0,-9.9863,5.44639,-3.40999,0,0
2007,0.50175,0,-9.99657,4.77159,-3.11257,0,0
2008,0.502,0,-9.94522,4.06737,-2.79596,0,0
2009,0.50225,0,-9.83255,3.33807,-2.46212,0,0
2010,0.5025,0,-9.65926,2.58819,-2.11309,0,0
2011,0.50275,0,-9.42641,1.82236,-1.75104,0,0
2012,0.503,0,-9.13545,1.04528,-1.37819,0,0
2013,0.50325,0,-8.78817,0.261769,-0.99684,0,0
2014,0.5035,0,-8.38671,-0.52336,-0.609347,0,0
2015,0.50375,0,-7.93353,-1.30526,-0.218097,0,0
2016,0.504,0,-7.43145,-2.07912,0.174497,0,0
2017,0.50425,0,-6.88355,-2.84015,0.566016,0,0
2018,0.5045,0,-6.2932,-3.58368,0.954045,0,0
2019,0.50475,0,-5.66406,-4.30511,1.33619,0,0
2020,0.505,0,-5,-5,1.7101,0,0
2021,0.50525,0,-4.30511,-5.66406,2.07347,0,0
2022,0.5055,0,-3.58368,-6.2932,2.42405,0,0
2023,0.50575,0,-2.84015,-6.88355,2.75968,0,0
2024,0.506,0,-2.07912,-7.43145,3.07831,0,0
2025,0.50625,0,-1.30526,-7.93353,3.37795,0,0
2026,0.5065,0,-0.52336,-8.38671,3.65677,0,0
2027,0.50675,0,0.261769,-8.78817,3.91304,0,0
2028,0.507,0,1.04528,-9.13545,4.14519,0,0
2029,0.50725,0,1.82236,-9.42641,4.35178,0,0
2030,0.5075,0,2.58819,-9.65926,4.53154,0,0
2031,0.50775,0,3.33807,-9.83255,4.68336,0,0
2032,0.508,0,4.06737,-9.94522,4.80631,0,0
2033,0.50825,0,4.77159,-9.99657,4.89962,0,0
2034,0.5085,0,5.44639,-9.9863,4.96273,0,0
2035,0.50875,0,6.08761,-9.91445,4.99524,0,0
2036,0.509,0,6.69131,-9.78148,4.99695,0,0
2037,0.50925,0,7.25374,-9.5882,4.96786,0,0
2038,0.5095,0,7.77146,-9.3358,4.90814,0,0
2039,0.50975,0,8.24126,-9.02585,4.81815,0,0
2040,0.51,0,8.66025,-8.66025,4.69846,0,0
2041,0.51025,0,9.02585,-8.24126,4.54981,0,0
2042,0.5105,0,9.3358,-7.77146,4.3731,0,0
2043,0.51075,0,9.5882,-7.25374,4.16943,0,0
2044,0.511,0,9.78148,-6.69131,3.94005,0,0
2045,0.51125,0,9.91445,-6.08761,3.68639,0,0
2046,0.5115,0,9.9863,-5.44639,3.40999,0,0
2047,0.51175,0,9.99657,-4.77159,3.11257,0,0
2048,0.512,0,9.94522,-4.06737,2.79596,0,0
2049,0.51225,0,9.83255,-3.33807,2.46212,0,0
2050,0.5125,0,9.65926,-2.58819,2.11309,0,0
2051,0.51275,0,9.42641,-1.82236,1.75104,0,0
2052,0.513,0,9.13545,-1.04528,1.37819,0,0
2053,0.51325,0,8.78817,-0.261769,0.99684,0,0
2054,0.5135,0,8.38671,0.52336,0.609347,0,0
2055,0.51375,0,7.93353,1.30526,0.218097,0,0
2056,0.514,0,7.43145,2.07912,-0.174497,0,0
2057,0.51425,0,6.88355,2.84015,-0.566016,0,0
2058,0.5145,0,6.2932,3.58368,-0.954045,0,0
2059,0.51475,0,5.66406,4.30511,-1.33619,0,0
2060,0.515,0,5,5,-1.7101,0,0
2061,0.51525,0,4.30511,5.66406,-2.07347,0,0
2062,0.5155,0,3.58368,6.2932,-2.42405,0,0
2063,0.51575,0,2.84015,6.88355,-2.75968,0,0
2064,0.516,0,2.07912,7.43145,-3.07831,0,0
2065,0.51625,0,1.30526,7.93353,-3.37795,0,0
2066,0.5165,0,0.52336,8.38671,-3.65677,0,0
2067,0.51675,0,-0.261769,8.78817,-3.91304,0,0
2068,0.517,0,-1.04528,9.13545,-4.14519,0,0
2069,0.51725,0,-1.82236,9.42641,-4.35178,0,0
2070,0.5175,0,-2.58819,9.65926,-4.53154,0,0
2071,0.51775,0,-3.33807,9.83255,-4.68336,0,0
2072,0.518,0,-4.06737,9.94522,-4.80631,0,0
2073,0.51825,0,-4.77159,9.99657,-4.89962,0,0
2074,0.5185,0,-5.44639,9.9863,-4.96273,0,0
2075,0.51875,0,-6.08761,9.91445,-4.99524,0,0
2076,0.519,0,-6.69131,9.78148,-4.99695,0,0
2077,0.51925,0,-7.25374,9.5882,-4.96786,0,0
2078,0.5195,0,-7.77146,9.3358,-4.90814,0,0
2079,0.51975,0,-8.24126,9.02585,-4.81815,0,0
2080,0.52,0,-8.66025,8.66025,-4.69846,0,0
2081,0.52025,0,-9.02585,8.24126,-4.54981,0,0
2082,0.5205,0,-9.3358,7.77146,-4.3731,0,0
2083,0.52075,0,-9.5882,7.25374,-4.16943,0,0
2084,0.521,0,-9.78148,6.69131,-3.94005,0,0
2085,0.52125,0,-9.91445,6.08761,-3.68639,0,0
2086,0.5215,0,-9.9863,5.44639,-3.40999,0,0
2087,0.52175,0,-9.99657,4.77159,-3.11257,0,0
2088,0.522,0,-9.94522,4.06737,-2.79596,0,0
2089,0.52225,0,-9.83255,3.33807,-2.46212,0,0
2090,0.5225,0,-9.65926,2.58819,-2.11309,0,0
2091,0.52275,0,-9.42641,1.82236,-1.75104,0,0
2092,0.523,0,-9.13545,1.04528,-1.37819,0,0
2093,0.52325,0,-8.78817,0.261769,-0.99684,0,0
2094,0.5235,0,-8.38671,-0.52336,-0.609347,0,0
2095,0.52375,0,-7.93353,-1.30526,-0.218097,0,0
2096,0.524,0,-7.43145,-2.07912,0.174497,0,0
2097,0.52425,0,-6.88355,-2.84015,0.566016,0,0
2098,0.5245,0,-6.2932,-3.58368,0.954045,0,0
2099,0.52475,0,-5.66406,-4.30511,1.33619,0,0
2100,0.525,0,-5,-5,1.7101,0,0
2101,0.52525,0,-4.30511,-5.66406,2.07347,0,0
2102,0.5255,0,-3.58368,-6.2932,2.42405,0,0
2103,0.52575,0,-2.84015,-6.88355,2.75968,0,0
2104,0.526,0,-2.07912,-7.43145,3.07831,0,0
2105,0.52625,0,-1.30526,-7.93353,3.37795,0,0
2106,0.5265,0,-0.52336,-8.38671,3.65677,0,0
2107,0.52675,0,0.261769,-8.78817,3.91304,0,0
2108,0.527,0,1.04528,-9.13545,4.14519,0,0
2109,0.52725,0,1.82236,-9.42641,4.35178,0,0
2110,0.5275,0,2.58819,-9.65926,4.53154,0,0
2111,0.52775,0,3.33807,-9.83255,4.68336,0,0
2112,0.528,0,4.06737,-9.94522,4.80631,0,0
2113,0.52825,0,4.77159,-9.99657,4.89962,0,0
2114,0.5285,0,5.44639,-9.9863,4.96273,0,0
2115,0.52875,0,6.08761,-9.91445,4.99524,0,0
2116,0.529,0,6.69131,-9.78148,4.99695,0,0
2117,0.52925,0,7.25374,-9.5882,4.96786,0,0
2118,0.5295,0,7.77146,-9.3358,4.90814,0,0
2119,0.52975,0,8.24126,-9.02585,4.81815,0,0
2120,0.53,0,8.66025,-8.66025,4.69846,0,0
2121,0.53025,0,9.02585,-8.24126,4.54981,0,0
2122,0.5305,0,9.3358,-7.77146,4.3731,0,0
2123,0.53075,0,9.5882,-7.25374,4.16943,0,0
2124,0.531,0,9.78148,-6.69131,3.94005,0,0
2125,0.53125,0,9.91445,-6.08761,3.68639,0,0
2126,0.5315,0,9.9863,-5.44639,3.40999,0,0
2127,0.53175,0,9.99657,-4.77159,3.11257,0,0
2128,0.532,0,9.94522,-4.06737,2.79596,0,0
2129,0.53225,0,9.83255,-3.33807,2.46212,0,0
2130,0.5325,0,9.65926,-2.58819,2.11309,0,0
2131,0.53275,0,9.42641,-1.82236,1.75104,0,0
2132,0.533,0,9.13545,-1.04528,1.37819,0,0
2133,0.53325,0,8.78817,-0.261769,0.99684,0,0
2134,0.5335,0,8.38671,0.52336,0.609347,0,0
2135,0.53375,0,7.93353,1.30526,0.218097,0,0
2136,0.534,0,7.43145,2.07912,-0.174497,0,0
2137,0.53425,0,6.88355,2.84015,-0.566016,0,0
2138,0.5345,0,6.2932,3.58368,-0.954045,0,0
2139,0.53475,0,5.66406,4.30511,-1.33619,0,0
2140,0.535,0,5,5,-1.7101,0,0
2141,0.53525,0,4.30511,5.66406,-2.07347,0,0
2142,0.5355,0,3.58368,6.2932,-2.42405,0,0
2143,0.53575,0,2.84015,6.88355,-2.75968,0,0
2144,0.536,0,2.07912,7.43145,-3.07831,0,0
2145,0.53625,0,1.30526,7.93353,-3.37795,0,0
2146,0.5365,0,0.52336,8.38671,-3.65677,0,0
2147,0.53675,0,-0.261769,8.78817,-3.91304,0,0
2148,0.537,0,-1.04528,9.13545,-4.14519,0,0
2149,0.53725,0,-1.82236,9.42641,-4.35178,0,0
2150,0.5375,0,-2.58819,9.65926,-4.53154,0,0
2151,0.53775,0,-3.33807,9.83255,-4.68336,0,0
2152,0.538,0,-4.06737,9.94522,-4.80631,0,0
2153,0.53825,0,-4.77159,9.99657,-4.89962,0,0
2154,0.5385,0,-5.44639,9.9863,-4.96273,0,0
2155,0.53875,0,-6.08761,9.91445,-4.99524,0,0
2156,0.539,0,-6.69131,9.78148,-4.99695,0,0
2157,0.53925,0,-7.25374,9.5882,-4.96786,0,0
2158,0.5395,0,-7.77146,9.3358,-4.90814,0,0
2159,0.53975,0,-8.24126,9.02585,-4.81815,0,0
2160,0.54,0,-8.66025,8.66025,-4.69846,0,0
2161,0.54025,0,-9.02585,8.24126,-4.54981,0,0
2162,0.5405,0,-9.3358,7.77146,-4.3731,0,0
2163,0.54075,0,-9.5882,7.25374,-4.16943,0,0
2164,0.541,0,-9.78148,6.69131,-3.94005,0,0
2165,0.54125,0,-9.91445,6.08761,-3.68639,0,0
2166,0.5415,0,-9.9863,5.44639,-3.40999,0,0
2167,0.54175,0,-9.99657,4.77159,-3.11257,0,0
2168,0.542,0,-9.94522,4.06737,-2.79596,0,0
2169,0.54225,0,-9.83255,3.33807,-2.46212,0,0
2170,0.5425,0,-9.65926,2.58819,-2.11309,0,0
2171,0.54275,0,-9.42641,1.82236,-1.75104,0,0
2172,0.543,0,-9.13545,1.04528,-1.37819,0,0
2173,0.54325,0,-8.78817,0.261769,-0.99684,0,0
2174,0.5435,0,-8.38671,-0.52336,-0.609347,0,0
2175,0.54375,0,-7.93353,-1.30526,-0.218097,0,0
2176,0.544,0,-7.43145,-2.07912,0.174497,0,0
2177,0.54425,0,-6.88355,-2.84015,0.566016,0,0
2178,0.5445,0,-6.2932,-3.58368,0.954045,0,0
2179,0.54475,0,-5.66406,-4.30511,1.33619,0,0
2180,0.545,0,-5,-5,1.7101,0,0
2181,0.54525,0,-4.30511,-5.66406,2.07347,0,0
2182,0.5455,0,-3.58368,-6.2932,2.42405,0,0
2183,0.54575,0,-2.84015,-6.88355,2.75968,0,0
2184,0.546,0,-2.07912,-7.43145,3.07831,0,0
2185,0.54625,0,-1.30526,-7.93353,3.37795,0,0
2186,0.5465,0,-0.52336,-8.38671,3.65677,0,0
2187,0.54675,0,0.261769,-8.78817,3.91304,0,0
2188,0.547,0,1.04528,-9.13545,4.14519,0,0
2189,0.54725,0,1.82236,-9.42641,4.35178,0,0
2190,0.5475,0,2.58819,-9.65926,4.53154,0,0
2191,0.54775,0,3.33807,-9.83255,4.68336,0,0
2192,0.548,0,4.06737,-9.94522,4.80631,0,0
2193,0.54825,0,4.77159,-9.99657,4.89962,0,0
2194,0.5485,0,5.44639,-9.9863,4.96273,0,0
2195,0.54875,0,6.08761,-9.91445,4.99524,0,0
2196,0.549,0,6.69131,-9.78148,4.99695,0,0
2197,0.54925,0,7.25374,-9.5882,4.96786,0,0
2198,0.5495,0,7.77146,-9.3358,4.90814,0,0
2199,0.54975,0,8.24126,-9.02585,4.81815,0,0
2200,0.55,0,8.66025,-8.66025,4.69846,0,0
2201,0.55025,0,9.02585,-8.24126,4.54981,0,0
2202,0.5505,0,9.3358,-7.77146,4.3731,0,0
2203,0.55075,0,9.5882,-7.25374,4.16943,0,0
2204,0.551,0,9.78148,-6.69131,3.94005,0,0
2205,0.55125,0,9.91445,-6.08761,3.68639,0,0
2206,0.5515,0,9.9863,-5.44639,3.40999,0,0
2207,0.55175,0,9.99657,-4.77159,3.11257,0,0
2208,0.552,0,9.94522,-4.06737,2.79596,0,0
2209,0.55225,0,9.83255,-3.33807,2.46212,0,0
2210,0.5525,0,9.65926,-2.58819,2.11309,0,0
2211,0.55275,0,9.42641,-1.82236,1.75104,0,0
2212,0.553,0,9.13545,-1.04528,1.37819,0,0
2213,0.55325,0,8.78817,-0.261769,0.99684,0,0
2214,0.5535,0,8.38671,0.52336,0.609347,0,0
2215,0.55375,0,7.93353,1.30526,0.218097,0,0
2216,0.554,0,7.43145,2.07912,-0.174497,0,0
2217,0.55425,0,6.88355,2.84015,-0.566016,0,0
2218,0.5545,0,6.2932,3.58368,-0.954045,0,0
2219,0.55475,0,5.66406,4.30511,-1.33619,0,0
2220,0.555,0,5,5,-1.7101,0,0
2221,0.55525,0,4.30511,5.66406,-2.07347,0,0
2222,0.5555,0,3.58368,6.2932,-2.42405,0,0
2223,0.55575,0,2.84015,6.88355,-2.75968,0,0
2224,0.556,0,2.07912,7.43145,-3.07831,0,0
2225,0.55625,0,1.30526,7.93353,-3.37795,0,0
2226,0.5565,0,0.52336,8.38671,-3.65677,0,0
2227,0.55675,0,-0.261769,8.78817,-3.91304,0,0
2228,0.557,0,-1.04528,9.13545,-4.14519,0,0
2229,0.55725,0,-1.82236,9.42641,-4.35178,0,0
2230,0.5575,0,-2.58819,9.65926,-4.53154,0,0
2231,0.55775,0,-3.33807,9.83255,-4.68336,0,0
2232,0.558,0,-4.06737,9.94522,-4.80631,0,0
2233,0.55825,0,-4.77159,9.99657,-4.89962,0,0
2234,0.5585,0,-5.44639,9.9863,-4.96273,0,0
2235,0.55875,0,-6.08761,9.91445,-4.99524,0,0
2236,0.559,0,-6.69131,9.78148,-4.99695,0,0
2237,0.55925,0,-7.25374,9.5882,-4.96786,0,0
2238,0.5595,0,-7.77146,9.3358,-4.90814,0,0
2239,0.55975,0,-8.24126,9.02585,-4.81815,0,0
2240,0.56,0,-8.66025,8.66025,-4.69846,0,0
2241,0.56025,0,-9.02585,8.24126,-4.54981,0,0
2242,0.5605,0,-9.3358,7.77146,-4.3731,0,0
2243,0.56075,0,-9.5882,7.25374,-4.16943,0,0
2244,0.561,0,-9.78148,6.69131,-3.94005,0,0
2245,0.56125,0,-9.91445,6.08761,-3.68639,0,0
2246,0.5615,0,-9.9863,5.44639,-3.40999,0,0
2247,0.56175,0,-9.99657,4.77159,-3.11257,0,0
2248,0.562,0,-9.94522,4.06737,-2.79596,0,0
2249,0.56225,0,-9.83255,3.33807,-2.46212,0,0
2250,0.5625,0,-9.65926,2.58819,-2.11309,0,0
2251,0.56275,0,-9.42641,1.82236,-1.75104,0,0
2252,0.563,0,-9.13545,1.04528,-1.37819,0,0
2253,0.56325,0,-8.78817,0.261769,-0.99684,0,0
2254,0.5635,0,-8.38671,-0.52336,-0.609347,0,0
2255,0.56375,0,-7.93353,-1.30526,-0.218097,0,0
2256,0.564,0,-7.43145,-2.07912,0.174497,0,0
2257,0.56425,0,-6.88355,-2.84015,0.566016,0,0
2258,0.5645,0,-6.2932,-3.58368,0.954045,0,0
